PARTICLE_ID,R,G,B,X,Y,Z,VX,VY,VZ,M,RAD,REST,TEMP,COMPLEXITY,COMPLEXITY_SIZE,COMPLEXITY_N
161,1,1,1,-118.721,-57.8561,0,-389.28,493.604,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
162,1,1,1,148.156,26.226,0,31.1301,-840.778,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
163,1,1,1,107.357,113.29,0,466.448,-636.783,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
164,1,1,1,71.561,-86.1914,0,-530.957,-457.805,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
165,1,1,1,-22.3586,-120.963,0,-704.814,11.793,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
166,1,1,1,-149.286,141.242,0,606.212,646.429,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
167,1,1,1,-132.995,-18.9348,0,-194.674,564.977,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
168,1,1,1,132.743,-23.63,0,-218.15,-763.714,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
169,1,1,1,34.4615,129.562,0,547.811,-272.307,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
170,1,1,1,96.744,146.894,0,634.468,-583.72,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
171,1,1,1,129.315,-26.7379,0,-233.69,-746.577,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
172,1,1,1,93.1121,39.9851,0,99.9255,-565.561,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
173,1,1,1,130.136,75.0239,0,275.119,-750.679,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
174,1,1,1,104.629,155.464,0,677.32,-623.145,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
175,1,1,1,81.6834,-96.3432,0,-581.716,-508.417,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
176,1,1,1,-52.7587,-161.895,0,-909.473,163.793,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
177,1,1,1,50.8226,26.5508,0,32.754,-354.113,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
178,1,1,1,-61.071,-131.654,0,-758.271,205.355,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
179,1,1,1,-9.60551,70.2989,0,251.494,-51.9725,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
180,1,1,1,57.0551,157.937,0,689.686,-385.276,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
181,1,1,1,-81.1541,115.06,0,475.301,305.771,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
182,1,1,1,-129.483,140.222,0,601.111,547.417,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
183,1,1,1,38.078,-150.006,0,-850.031,-290.39,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
184,1,1,1,-174.178,-5.94692,0,-129.735,770.89,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
185,1,1,1,36.5847,-161.169,0,-905.845,-282.923,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
186,1,1,1,77.4591,145.335,0,626.674,-487.295,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
187,1,1,1,-102.388,77.9674,0,289.837,411.94,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
188,1,1,1,100.964,159.912,0,699.56,-604.818,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
189,1,1,1,99.6721,72.8293,0,264.146,-598.36,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
190,1,1,1,-118.488,-28.9036,0,-244.518,492.44,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
191,1,1,1,-110.69,-8.24432,0,-141.222,453.452,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
192,1,1,1,-45.0121,81.6407,0,308.204,125.06,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
193,1,1,1,6.17917,-48.5784,0,-342.892,-130.896,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
194,1,1,1,-57.914,193.456,0,867.279,189.57,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
195,1,1,1,120.586,-88.7246,0,-543.623,-702.929,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
196,1,1,1,-26.1124,-136.753,0,-783.766,30.5619,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
197,1,1,1,-139,161.793,0,708.963,595,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
198,1,1,1,5.04018,204.164,0,920.819,-125.201,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
199,1,1,1,-7.12813,119.077,0,495.386,-64.3594,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
200,1,1,1,-211.474,-32.2591,0,-261.296,957.37,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
201,1,1,1,33.8394,38.9276,0,94.6381,-269.197,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
202,1,1,1,-149.093,-0.175532,0,-100.878,645.465,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
203,1,1,1,64.2696,77.0133,0,285.066,-421.348,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
204,1,1,1,54.9385,-40.785,0,-303.925,-374.692,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
205,1,1,1,22.8093,76.3133,0,281.566,-214.046,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
206,1,1,1,31.4657,-3.57384,0,-117.869,-257.328,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
207,1,1,1,26.3576,34.1308,0,70.6542,-231.788,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
208,1,1,1,-118.82,183.776,0,818.882,494.098,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
209,1,1,1,-125.761,98.2682,0,391.341,528.805,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
210,1,1,1,152.626,-40.7252,0,-303.626,-863.131,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
211,1,1,1,-199.304,-19.1653,0,-195.826,896.521,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
212,1,1,1,-63.8151,-98.2696,0,-591.348,219.076,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
213,1,1,1,-20.7576,33.1442,0,65.7212,3.78802,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
214,1,1,1,-212.907,-11.2867,0,-156.434,964.536,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
215,1,1,1,-98.9716,78.3724,0,291.862,394.858,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
216,1,1,1,-106.773,-31.7291,0,-258.646,433.863,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
217,1,1,1,-98.3329,-157.975,0,-889.876,391.664,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
218,1,1,1,-193.418,94.3997,0,371.998,867.088,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
219,1,1,1,173.811,28.7394,0,43.6972,-969.055,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
220,1,1,1,-162.442,-85.6251,0,-528.125,712.208,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
221,1,1,1,-86.888,-14.9741,0,-174.871,334.44,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
222,1,1,1,1.41282,141.909,0,609.545,-107.064,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
223,1,1,1,109.247,23.4705,0,17.3527,-646.235,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
224,1,1,1,121.256,100.274,0,401.371,-706.281,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
225,1,1,1,11.2414,-20.225,0,-201.125,-156.207,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
226,1,1,1,40.9131,-130.905,0,-754.525,-304.566,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
227,1,1,1,-84.4022,-147.213,0,-836.066,322.011,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
228,1,1,1,-182.645,-11.1714,0,-155.857,813.227,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
229,1,1,1,83.6194,149.781,0,648.907,-518.097,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
230,1,1,1,-44.4163,-154.68,0,-873.401,122.082,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
231,1,1,1,162.866,56.1567,0,180.784,-914.328,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
232,1,1,1,-123.439,-112.526,0,-662.628,517.193,0,7.5e+13,0.75,0.2,0,CIRCLE,200,1
