PARTICLE_ID,R,G,B,X,Y,Z,VX,VY,VZ,M,RAD,REST,TEMP,COMPLEXITY,COMPLEXITY_SIZE,COMPLEXITY_N
20,0.5,0.5,0.8,288.224,-314.54,0,-1497.7,-1516.12,0,1.25e+15,1,0.5,0,CIRCLE,500,1
21,0.5,0.5,0.8,447.722,-146.598,0,-657.989,-2313.61,0,1.25e+15,1,0.5,0,CIRCLE,500,1
22,0.5,0.5,0.8,-197.901,-61.1701,0,-230.851,914.507,0,1.25e+15,1,0.5,0,CIRCLE,500,1
23,0.5,0.5,0.8,-250.701,42.244,0,286.22,1178.51,0,1.25e+15,1,0.5,0,CIRCLE,500,1
24,0.5,0.5,0.8,133.381,-189.308,0,-871.542,-741.903,0,1.25e+15,1,0.5,0,CIRCLE,500,1
25,0.5,0.5,0.8,70.0812,-466.303,0,-2256.52,-425.406,0,1.25e+15,1,0.5,0,CIRCLE,500,1
26,0.5,0.5,0.8,484.822,-25.0648,0,-50.3242,-2499.11,0,1.25e+15,1,0.5,0,CIRCLE,500,1
27,0.5,0.5,0.8,-254.452,-216.921,0,-1009.61,1197.26,0,1.25e+15,1,0.5,0,CIRCLE,500,1
28,0.5,0.5,0.8,-42.7233,256.204,0,1356.02,138.616,0,1.25e+15,1,0.5,0,CIRCLE,500,1
29,0.5,0.5,0.8,26.3413,-80.0134,0,-325.067,-206.707,0,1.25e+15,1,0.5,0,CIRCLE,500,1
30,0.5,0.5,0.8,-123.185,92.0139,0,535.069,540.924,0,1.25e+15,1,0.5,0,CIRCLE,500,1
31,0.5,0.5,0.8,-67.3509,-121.363,0,-531.817,261.755,0,1.25e+15,1,0.5,0,CIRCLE,500,1
32,0.5,0.5,0.8,463.537,11.4541,0,132.271,-2392.69,0,1.25e+15,1,0.5,0,CIRCLE,500,1
33,0.5,0.5,0.8,-57.298,242.75,0,1288.75,211.49,0,1.25e+15,1,0.5,0,CIRCLE,500,1
34,0.5,0.5,0.8,-368.873,-233.105,0,-1090.53,1769.36,0,1.25e+15,1,0.5,0,CIRCLE,500,1
35,0.5,0.5,0.8,207.928,-378.217,0,-1816.08,-1114.64,0,1.25e+15,1,0.5,0,CIRCLE,500,1
36,0.5,0.5,0.8,-240.569,6.40962,0,107.048,1127.85,0,1.25e+15,1,0.5,0,CIRCLE,500,1
37,0.5,0.5,0.8,-28.4654,-356.955,0,-1709.78,67.3271,0,1.25e+15,1,0.5,0,CIRCLE,500,1
38,0.5,0.5,0.8,-485.228,112.178,0,635.89,2351.14,0,1.25e+15,1,0.5,0,CIRCLE,500,1
39,0.5,0.5,0.8,-20.7486,-179.429,0,-822.145,28.7432,0,1.25e+15,1,0.5,0,CIRCLE,500,1
40,0.5,0.5,0.8,-267.154,-195.906,0,-904.53,1260.77,0,1.25e+15,1,0.5,0,CIRCLE,500,1
41,0.5,0.5,0.8,-51.7003,-403.452,0,-1942.26,183.502,0,1.25e+15,1,0.5,0,CIRCLE,500,1
42,0.5,0.5,0.8,-284.988,-147.066,0,-660.331,1349.94,0,1.25e+15,1,0.5,0,CIRCLE,500,1
43,0.5,0.5,0.8,122.556,178.273,0,966.364,-687.781,0,1.25e+15,1,0.5,0,CIRCLE,500,1
44,0.5,0.5,0.8,-414.383,188.011,0,1015.06,1996.91,0,1.25e+15,1,0.5,0,CIRCLE,500,1
45,0.5,0.5,0.8,-509.621,-68.3664,0,-266.832,2473.1,0,1.25e+15,1,0.5,0,CIRCLE,500,1
46,0.5,0.5,0.8,-12.1397,-308.908,0,-1469.54,-14.3013,0,1.25e+15,1,0.5,0,CIRCLE,500,1
47,0.5,0.5,0.8,182.56,338.973,0,1769.87,-987.801,0,1.25e+15,1,0.5,0,CIRCLE,500,1
48,0.5,0.5,0.8,-140.872,-8.58625,0,32.0688,629.36,0,1.25e+15,1,0.5,0,CIRCLE,500,1
49,0.5,0.5,0.8,-125.29,-352.695,0,-1688.47,551.448,0,1.25e+15,1,0.5,0,CIRCLE,500,1
50,0.5,0.5,0.8,277.554,374.625,0,1948.13,-1462.77,0,1.25e+15,1,0.5,0,CIRCLE,500,1
51,0.5,0.5,0.8,284.572,354.508,0,1847.54,-1497.86,0,1.25e+15,1,0.5,0,CIRCLE,500,1
52,0.5,0.5,0.8,-111.659,-272.719,0,-1288.6,483.294,0,1.25e+15,1,0.5,0,CIRCLE,500,1
53,0.5,0.5,0.8,-133.768,44.059,0,295.295,593.842,0,1.25e+15,1,0.5,0,CIRCLE,500,1
54,0.5,0.5,0.8,389.216,-101.062,0,-430.309,-2021.08,0,1.25e+15,1,0.5,0,CIRCLE,500,1
55,0.5,0.5,0.8,252.512,369.384,0,1921.92,-1337.56,0,1.25e+15,1,0.5,0,CIRCLE,500,1
56,0.5,0.5,0.8,151.053,-358.422,0,-1717.11,-830.265,0,1.25e+15,1,0.5,0,CIRCLE,500,1
57,0.5,0.5,0.8,60.9652,181.729,0,983.646,-379.826,0,1.25e+15,1,0.5,0,CIRCLE,500,1
58,0.5,0.5,0.8,126.244,-329.43,0,-1572.15,-706.219,0,1.25e+15,1,0.5,0,CIRCLE,500,1
59,0.5,0.5,0.8,183.483,279.253,0,1471.26,-992.417,0,1.25e+15,1,0.5,0,CIRCLE,500,1
60,0.5,0.5,0.8,-50.9031,-331.4,0,-1582,179.516,0,1.25e+15,1,0.5,0,CIRCLE,500,1
61,0.5,0.5,0.8,-84.6793,355.581,0,1852.91,348.397,0,1.25e+15,1,0.5,0,CIRCLE,500,1
62,0.5,0.5,0.8,-194.529,-410.895,0,-1979.47,897.643,0,1.25e+15,1,0.5,0,CIRCLE,500,1
63,0.5,0.5,0.8,-75.5124,-354.355,0,-1696.78,302.562,0,1.25e+15,1,0.5,0,CIRCLE,500,1
64,0.5,0.5,0.8,202.071,196.737,0,1058.68,-1085.36,0,1.25e+15,1,0.5,0,CIRCLE,500,1
65,0.5,0.5,0.8,32.5203,-95.7211,0,-403.605,-237.602,0,1.25e+15,1,0.5,0,CIRCLE,500,1
66,0.5,0.5,0.8,-419.795,-58.4392,0,-217.196,2023.98,0,1.25e+15,1,0.5,0,CIRCLE,500,1
67,0.5,0.5,0.8,-159.698,57.3338,0,361.669,723.489,0,1.25e+15,1,0.5,0,CIRCLE,500,1
68,0.5,0.5,0.8,440.834,-165.204,0,-751.022,-2279.17,0,1.25e+15,1,0.5,0,CIRCLE,500,1
69,0.5,0.5,0.8,-294.967,-105.086,0,-450.431,1399.84,0,1.25e+15,1,0.5,0,CIRCLE,500,1
70,0.5,0.5,0.8,-316.359,39.1098,0,270.549,1506.8,0,1.25e+15,1,0.5,0,CIRCLE,500,1
71,0.5,0.5,0.8,146.087,-245.802,0,-1154.01,-805.433,0,1.25e+15,1,0.5,0,CIRCLE,500,1
72,0.5,0.5,0.8,-265.859,56.0065,0,355.032,1254.3,0,1.25e+15,1,0.5,0,CIRCLE,500,1
73,0.5,0.5,0.8,256.295,-44.1394,0,-145.697,-1356.47,0,1.25e+15,1,0.5,0,CIRCLE,500,1
74,0.5,0.5,0.8,-40.5615,-390.721,0,-1878.6,127.808,0,1.25e+15,1,0.5,0,CIRCLE,500,1
75,0.5,0.5,0.8,130.224,396.386,0,2056.93,-726.121,0,1.25e+15,1,0.5,0,CIRCLE,500,1
76,0.5,0.5,0.8,153.012,-281.807,0,-1334.04,-840.06,0,1.25e+15,1,0.5,0,CIRCLE,500,1
77,0.5,0.5,0.8,-486.735,-17.6685,0,-13.3425,2358.67,0,1.25e+15,1,0.5,0,CIRCLE,500,1
78,0.5,0.5,0.8,476.248,70.6305,0,428.152,-2456.24,0,1.25e+15,1,0.5,0,CIRCLE,500,1
79,0.5,0.5,0.8,-115.884,-64.492,0,-247.46,504.42,0,1.25e+15,1,0.5,0,CIRCLE,500,1
80,0.5,0.5,0.8,-231.012,-58.0765,0,-215.382,1080.06,0,1.25e+15,1,0.5,0,CIRCLE,500,1
81,0.5,0.5,0.8,203.454,-345.103,0,-1650.51,-1092.27,0,1.25e+15,1,0.5,0,CIRCLE,500,1
82,0.5,0.5,0.8,-136.972,-200.972,0,-929.861,609.861,0,1.25e+15,1,0.5,0,CIRCLE,500,1
83,0.5,0.5,0.8,81.0868,-161.965,0,-734.824,-480.434,0,1.25e+15,1,0.5,0,CIRCLE,500,1
84,0.5,0.5,0.8,317.234,259.594,0,1372.97,-1661.17,0,1.25e+15,1,0.5,0,CIRCLE,500,1
85,0.5,0.5,0.8,-205.018,431.274,0,2231.37,950.091,0,1.25e+15,1,0.5,0,CIRCLE,500,1
86,0.5,0.5,0.8,-80.1731,267.544,0,1412.72,325.866,0,1.25e+15,1,0.5,0,CIRCLE,500,1
87,0.5,0.5,0.8,257.337,315.309,0,1651.54,-1361.68,0,1.25e+15,1,0.5,0,CIRCLE,500,1
88,0.5,0.5,0.8,198.296,-377.636,0,-1813.18,-1066.48,0,1.25e+15,1,0.5,0,CIRCLE,500,1
89,0.5,0.5,0.8,-364.283,-269.568,0,-1272.84,1746.42,0,1.25e+15,1,0.5,0,CIRCLE,500,1
90,0.5,0.5,0.8,-18.2523,175.021,0,950.106,16.2617,0,1.25e+15,1,0.5,0,CIRCLE,500,1
91,0.5,0.5,0.8,108.491,-13.7449,0,6.27537,-617.455,0,1.25e+15,1,0.5,0,CIRCLE,500,1
92,0.5,0.5,0.8,144.766,-448.164,0,-2165.82,-798.828,0,1.25e+15,1,0.5,0,CIRCLE,500,1
93,0.5,0.5,0.8,26.6801,149.814,0,824.072,-208.4,0,1.25e+15,1,0.5,0,CIRCLE,500,1
94,0.5,0.5,0.8,-71.3862,-34.5864,0,-97.932,281.931,0,1.25e+15,1,0.5,0,CIRCLE,500,1
95,0.5,0.5,0.8,239.564,205.964,0,1104.82,-1272.82,0,1.25e+15,1,0.5,0,CIRCLE,500,1
96,0.5,0.5,0.8,-9.22249,-429.13,0,-2070.65,-28.8876,0,1.25e+15,1,0.5,0,CIRCLE,500,1
97,0.5,0.5,0.8,-145.877,-51.639,0,-183.195,654.387,0,1.25e+15,1,0.5,0,CIRCLE,500,1
98,0.5,0.5,0.8,-222.162,72.0013,0,435.007,1035.81,0,1.25e+15,1,0.5,0,CIRCLE,500,1
99,0.5,0.5,0.8,-104.32,-269.186,0,-1270.93,446.598,0,1.25e+15,1,0.5,0,CIRCLE,500,1
100,0.5,0.5,0.8,-237.233,78.3807,0,466.903,1111.16,0,1.25e+15,1,0.5,0,CIRCLE,500,1
101,0.5,0.5,0.8,-337.082,-186.488,0,-857.44,1610.41,0,1.25e+15,1,0.5,0,CIRCLE,500,1
102,0.5,0.5,0.8,-153.195,-159.741,0,-723.705,690.977,0,1.25e+15,1,0.5,0,CIRCLE,500,1
103,0.5,0.5,0.8,-505.508,-27.7475,0,-63.7377,2452.54,0,1.25e+15,1,0.5,0,CIRCLE,500,1
104,0.5,0.5,0.8,-175.711,-468.18,0,-2265.9,803.557,0,1.25e+15,1,0.5,0,CIRCLE,500,1
105,0.5,0.5,0.8,91.7737,254.418,0,1347.09,-533.869,0,1.25e+15,1,0.5,0,CIRCLE,500,1
106,0.5,0.5,0.8,202.043,434.096,0,2245.48,-1085.21,0,1.25e+15,1,0.5,0,CIRCLE,500,1
107,0.5,0.5,0.8,-496.752,116.981,0,659.907,2408.76,0,1.25e+15,1,0.5,0,CIRCLE,500,1
108,0.5,0.5,0.8,308.437,212.335,0,1136.68,-1617.19,0,1.25e+15,1,0.5,0,CIRCLE,500,1
109,0.5,0.5,0.8,259.308,169.896,0,924.481,-1371.54,0,1.25e+15,1,0.5,0,CIRCLE,500,1
110,0.5,0.5,0.8,85.0067,-60.9008,0,-229.504,-500.033,0,1.25e+15,1,0.5,0,CIRCLE,500,1
111,0.5,0.5,0.8,197.367,-180.543,0,-827.716,-1061.84,0,1.25e+15,1,0.5,0,CIRCLE,500,1
112,0.5,0.5,0.8,47.3231,419.03,0,2170.15,-311.615,0,1.25e+15,1,0.5,0,CIRCLE,500,1
113,0.5,0.5,0.8,-205.267,104.546,0,597.732,951.335,0,1.25e+15,1,0.5,0,CIRCLE,500,1
114,0.5,0.5,0.8,-284.452,-295.056,0,-1400.28,1347.26,0,1.25e+15,1,0.5,0,CIRCLE,500,1
115,0.5,0.5,0.8,-340.791,87.2176,0,511.088,1628.96,0,1.25e+15,1,0.5,0,CIRCLE,500,1
116,0.5,0.5,0.8,-340.437,-244.721,0,-1148.61,1627.18,0,1.25e+15,1,0.5,0,CIRCLE,500,1
117,0.5,0.5,0.8,263.521,-375.033,0,-1800.17,-1392.6,0,1.25e+15,1,0.5,0,CIRCLE,500,1
118,0.5,0.5,0.8,-315.613,-314.764,0,-1498.82,1503.07,0,1.25e+15,1,0.5,0,CIRCLE,500,1
119,0.5,0.5,0.8,-295.476,-137.95,0,-614.748,1402.38,0,1.25e+15,1,0.5,0,CIRCLE,500,1
120,0.5,0.5,0.8,157.382,378.397,0,1966.98,-861.912,0,1.25e+15,1,0.5,0,CIRCLE,500,1
121,0.5,0.5,0.8,-462.425,-176.501,0,-807.506,2237.13,0,1.25e+15,1,0.5,0,CIRCLE,500,1
122,0.5,0.5,0.8,-5.26174,202.118,0,1085.59,-48.6913,0,1.25e+15,1,0.5,0,CIRCLE,500,1
123,0.5,0.5,0.8,-345.636,-270.552,0,-1277.76,1653.18,0,1.25e+15,1,0.5,0,CIRCLE,500,1
124,0.5,0.5,0.8,-270.449,-165.234,0,-751.171,1277.25,0,1.25e+15,1,0.5,0,CIRCLE,500,1
125,0.5,0.5,0.8,-156.676,-10.0672,0,24.6639,708.38,0,1.25e+15,1,0.5,0,CIRCLE,500,1
126,0.5,0.5,0.8,-37.7333,-405.507,0,-1952.53,113.666,0,1.25e+15,1,0.5,0,CIRCLE,500,1
127,0.5,0.5,0.8,-317.329,-300.268,0,-1426.34,1511.64,0,1.25e+15,1,0.5,0,CIRCLE,500,1
128,0.5,0.5,0.8,49.8642,-196.854,0,-909.272,-324.321,0,1.25e+15,1,0.5,0,CIRCLE,500,1
129,0.5,0.5,0.8,-428.61,-229.15,0,-1070.75,2068.05,0,1.25e+15,1,0.5,0,CIRCLE,500,1
130,0.5,0.5,0.8,318.029,-221.803,0,-1034.02,-1665.14,0,1.25e+15,1,0.5,0,CIRCLE,500,1
131,0.5,0.5,0.8,-29.5267,-117.92,0,-514.6,72.6337,0,1.25e+15,1,0.5,0,CIRCLE,500,1
132,0.5,0.5,0.8,-259.062,-444.612,0,-2148.06,1220.31,0,1.25e+15,1,0.5,0,CIRCLE,500,1
133,0.5,0.5,0.8,-164.841,331.19,0,1730.95,749.206,0,1.25e+15,1,0.5,0,CIRCLE,500,1
134,0.5,0.5,0.8,-86.6514,180.825,0,979.124,358.257,0,1.25e+15,1,0.5,0,CIRCLE,500,1
135,0.5,0.5,0.8,346.83,278.837,0,1469.19,-1809.15,0,1.25e+15,1,0.5,0,CIRCLE,500,1
136,0.5,0.5,0.8,241.225,-362.027,0,-1735.14,-1281.12,0,1.25e+15,1,0.5,0,CIRCLE,500,1
137,0.5,0.5,0.8,145.866,221.328,0,1181.64,-804.328,0,1.25e+15,1,0.5,0,CIRCLE,500,1
138,0.5,0.5,0.8,106.54,51.1702,0,330.851,-607.698,0,1.25e+15,1,0.5,0,CIRCLE,500,1
139,0.5,0.5,0.8,-301.452,-365.636,0,-1753.18,1432.26,0,1.25e+15,1,0.5,0,CIRCLE,500,1
140,0.5,0.5,0.8,-336.414,-108.579,0,-467.895,1607.07,0,1.25e+15,1,0.5,0,CIRCLE,500,1
141,0.5,0.5,0.8,-244.8,132.913,0,739.565,1149,0,1.25e+15,1,0.5,0,CIRCLE,500,1
142,0.5,0.5,0.8,-360.724,61.0025,0,380.013,1728.62,0,1.25e+15,1,0.5,0,CIRCLE,500,1
143,0.5,0.5,0.8,148.182,217.661,0,1163.31,-815.909,0,1.25e+15,1,0.5,0,CIRCLE,500,1
144,0.5,0.5,0.8,-36.1035,-294.33,0,-1396.65,105.517,0,1.25e+15,1,0.5,0,CIRCLE,500,1
145,0.5,0.5,0.8,211.909,-448.913,0,-2169.57,-1134.55,0,1.25e+15,1,0.5,0,CIRCLE,500,1
146,0.5,0.5,0.8,282.905,-319.154,0,-1520.77,-1489.53,0,1.25e+15,1,0.5,0,CIRCLE,500,1
147,0.5,0.5,0.8,-165.288,446.967,0,2309.83,751.441,0,1.25e+15,1,0.5,0,CIRCLE,500,1
148,0.5,0.5,0.8,74.3683,76.9104,0,459.552,-446.842,0,1.25e+15,1,0.5,0,CIRCLE,500,1
149,0.5,0.5,0.8,63.9243,-368.435,0,-1767.18,-394.621,0,1.25e+15,1,0.5,0,CIRCLE,500,1
150,0.5,0.5,0.8,-392.417,-325.782,0,-1553.91,1887.08,0,1.25e+15,1,0.5,0,CIRCLE,500,1
151,0.5,0.5,0.8,405.467,190.224,0,1026.12,-2102.33,0,1.25e+15,1,0.5,0,CIRCLE,500,1
152,0.5,0.5,0.8,-176.186,-248.559,0,-1167.79,805.93,0,1.25e+15,1,0.5,0,CIRCLE,500,1
153,0.5,0.5,0.8,266.042,202.435,0,1087.18,-1405.21,0,1.25e+15,1,0.5,0,CIRCLE,500,1
154,0.5,0.5,0.8,23.6478,251.607,0,1333.04,-193.239,0,1.25e+15,1,0.5,0,CIRCLE,500,1
155,0.5,0.5,0.8,310.265,-193.868,0,-894.34,-1626.33,0,1.25e+15,1,0.5,0,CIRCLE,500,1
156,0.5,0.5,0.8,-103.142,-159.447,0,-722.236,440.71,0,1.25e+15,1,0.5,0,CIRCLE,500,1
157,0.5,0.5,0.8,-322.53,-0.571279,0,72.1436,1537.65,0,1.25e+15,1,0.5,0,CIRCLE,500,1
158,0.5,0.5,0.8,-460.264,-6.0765,0,44.6175,2226.32,0,1.25e+15,1,0.5,0,CIRCLE,500,1
159,0.5,0.5,0.8,-323.655,-32.9832,0,-89.9159,1543.28,0,1.25e+15,1,0.5,0,CIRCLE,500,1
160,0.5,0.5,0.8,-153.179,-352.557,0,-1687.78,690.894,0,1.25e+15,1,0.5,0,CIRCLE,500,1
161,0.5,0.5,0.8,-261.802,-209.64,0,-973.201,1234.01,0,1.25e+15,1,0.5,0,CIRCLE,500,1
162,0.5,0.5,0.8,405.389,0.565039,0,77.8252,-2101.95,0,1.25e+15,1,0.5,0,CIRCLE,500,1
163,0.5,0.5,0.8,303.391,218.224,0,1166.12,-1591.96,0,1.25e+15,1,0.5,0,CIRCLE,500,1
164,0.5,0.5,0.8,213.902,-280.478,0,-1327.39,-1144.51,0,1.25e+15,1,0.5,0,CIRCLE,500,1
165,0.5,0.5,0.8,-20.8965,-367.407,0,-1762.04,29.4825,0,1.25e+15,1,0.5,0,CIRCLE,500,1
166,0.5,0.5,0.8,-338.214,288.106,0,1515.53,1616.07,0,1.25e+15,1,0.5,0,CIRCLE,500,1
167,0.5,0.5,0.8,-297.489,-112.337,0,-486.686,1412.44,0,1.25e+15,1,0.5,0,CIRCLE,500,1
168,0.5,0.5,0.8,366.857,-124.075,0,-545.375,-1909.28,0,1.25e+15,1,0.5,0,CIRCLE,500,1
169,0.5,0.5,0.8,121.154,258.906,0,1369.53,-680.768,0,1.25e+15,1,0.5,0,CIRCLE,500,1
170,0.5,0.5,0.8,276.86,302.234,0,1586.17,-1459.3,0,1.25e+15,1,0.5,0,CIRCLE,500,1
171,0.5,0.5,0.8,358.288,-131.845,0,-584.224,-1866.44,0,1.25e+15,1,0.5,0,CIRCLE,500,1
172,0.5,0.5,0.8,267.78,34.9628,0,249.814,-1413.9,0,1.25e+15,1,0.5,0,CIRCLE,500,1
173,0.5,0.5,0.8,360.34,122.56,0,687.798,-1876.7,0,1.25e+15,1,0.5,0,CIRCLE,500,1
174,0.5,0.5,0.8,296.572,323.66,0,1693.3,-1557.86,0,1.25e+15,1,0.5,0,CIRCLE,500,1
175,0.5,0.5,0.8,239.208,-305.858,0,-1454.29,-1271.04,0,1.25e+15,1,0.5,0,CIRCLE,500,1
176,0.5,0.5,0.8,-96.8967,-469.736,0,-2273.68,409.483,0,1.25e+15,1,0.5,0,CIRCLE,500,1
177,0.5,0.5,0.8,162.056,1.37698,0,81.8849,-885.282,0,1.25e+15,1,0.5,0,CIRCLE,500,1
178,0.5,0.5,0.8,-117.677,-394.135,0,-1895.68,513.387,0,1.25e+15,1,0.5,0,CIRCLE,500,1
179,0.5,0.5,0.8,10.9862,110.747,0,628.736,-129.931,0,1.25e+15,1,0.5,0,CIRCLE,500,1
180,0.5,0.5,0.8,177.638,329.843,0,1724.21,-963.189,0,1.25e+15,1,0.5,0,CIRCLE,500,1
181,0.5,0.5,0.8,-167.885,222.65,0,1188.25,764.427,0,1.25e+15,1,0.5,0,CIRCLE,500,1
182,0.5,0.5,0.8,-288.709,285.556,0,1502.78,1368.54,0,1.25e+15,1,0.5,0,CIRCLE,500,1
183,0.5,0.5,0.8,130.195,-440.015,0,-2125.08,-725.976,0,1.25e+15,1,0.5,0,CIRCLE,500,1
184,0.5,0.5,0.8,-400.445,-79.8673,0,-324.337,1927.23,0,1.25e+15,1,0.5,0,CIRCLE,500,1
185,0.5,0.5,0.8,126.462,-467.923,0,-2264.61,-707.309,0,1.25e+15,1,0.5,0,CIRCLE,500,1
186,0.5,0.5,0.8,228.648,298.337,0,1566.68,-1218.24,0,1.25e+15,1,0.5,0,CIRCLE,500,1
187,0.5,0.5,0.8,-220.97,129.919,0,724.593,1029.85,0,1.25e+15,1,0.5,0,CIRCLE,500,1
188,0.5,0.5,0.8,287.409,334.78,0,1748.9,-1512.05,0,1.25e+15,1,0.5,0,CIRCLE,500,1
189,0.5,0.5,0.8,284.18,117.073,0,660.366,-1495.9,0,1.25e+15,1,0.5,0,CIRCLE,500,1
190,0.5,0.5,0.8,-261.22,-137.259,0,-611.295,1231.1,0,1.25e+15,1,0.5,0,CIRCLE,500,1
191,0.5,0.5,0.8,-241.726,-85.6108,0,-353.054,1133.63,0,1.25e+15,1,0.5,0,CIRCLE,500,1
192,0.5,0.5,0.8,-77.5302,139.102,0,770.509,312.651,0,1.25e+15,1,0.5,0,CIRCLE,500,1
193,0.5,0.5,0.8,50.4479,-186.446,0,-857.23,-327.24,0,1.25e+15,1,0.5,0,CIRCLE,500,1
194,0.5,0.5,0.8,-109.785,418.64,0,2168.2,473.924,0,1.25e+15,1,0.5,0,CIRCLE,500,1
195,0.5,0.5,0.8,336.465,-286.812,0,-1359.06,-1757.32,0,1.25e+15,1,0.5,0,CIRCLE,500,1
196,0.5,0.5,0.8,-30.2809,-406.883,0,-1959.41,76.4047,0,1.25e+15,1,0.5,0,CIRCLE,500,1
197,0.5,0.5,0.8,-312.5,339.482,0,1772.41,1487.5,0,1.25e+15,1,0.5,0,CIRCLE,500,1
198,0.5,0.5,0.8,47.6004,445.409,0,2302.05,-313.002,0,1.25e+15,1,0.5,0,CIRCLE,500,1
199,0.5,0.5,0.8,17.1797,232.693,0,1238.47,-160.898,0,1.25e+15,1,0.5,0,CIRCLE,500,1
200,0.5,0.5,0.8,-493.685,-145.648,0,-653.239,2393.42,0,1.25e+15,1,0.5,0,CIRCLE,500,1
201,0.5,0.5,0.8,119.598,32.3191,0,236.595,-672.992,0,1.25e+15,1,0.5,0,CIRCLE,500,1
202,0.5,0.5,0.8,-337.732,-65.4388,0,-252.194,1613.66,0,1.25e+15,1,0.5,0,CIRCLE,500,1
203,0.5,0.5,0.8,195.674,127.533,0,712.666,-1053.37,0,1.25e+15,1,0.5,0,CIRCLE,500,1
204,0.5,0.5,0.8,172.346,-166.962,0,-759.812,-936.731,0,1.25e+15,1,0.5,0,CIRCLE,500,1
205,0.5,0.5,0.8,92.0231,125.783,0,703.916,-535.116,0,1.25e+15,1,0.5,0,CIRCLE,500,1
206,0.5,0.5,0.8,113.664,-73.9346,0,-294.673,-643.321,0,1.25e+15,1,0.5,0,CIRCLE,500,1
207,0.5,0.5,0.8,100.894,20.3271,0,176.636,-579.47,0,1.25e+15,1,0.5,0,CIRCLE,500,1
208,0.5,0.5,0.8,-262.049,394.441,0,2047.21,1235.25,0,1.25e+15,1,0.5,0,CIRCLE,500,1
209,0.5,0.5,0.8,-279.403,180.671,0,978.353,1322.01,0,1.25e+15,1,0.5,0,CIRCLE,500,1
210,0.5,0.5,0.8,416.565,-166.813,0,-759.065,-2157.83,0,1.25e+15,1,0.5,0,CIRCLE,500,1
211,0.5,0.5,0.8,-463.26,-112.913,0,-489.566,2241.3,0,1.25e+15,1,0.5,0,CIRCLE,500,1
212,0.5,0.5,0.8,-124.538,-310.674,0,-1478.37,547.689,0,1.25e+15,1,0.5,0,CIRCLE,500,1
213,0.5,0.5,0.8,-16.894,17.8606,0,164.303,9.47005,0,1.25e+15,1,0.5,0,CIRCLE,500,1
214,0.5,0.5,0.8,-497.268,-93.2168,0,-391.084,2411.34,0,1.25e+15,1,0.5,0,CIRCLE,500,1
215,0.5,0.5,0.8,-212.429,130.931,0,729.655,987.145,0,1.25e+15,1,0.5,0,CIRCLE,500,1
216,0.5,0.5,0.8,-231.932,-144.323,0,-646.614,1084.66,0,1.25e+15,1,0.5,0,CIRCLE,500,1
