PARTICLE_ID,R,G,B,X,Y,Z,VX,VY,VZ,M,RAD,REST,TEMP,COMPLEXITY,COMPLEXITY_SIZE,COMPLEXITY_N
15,1,1,1,7.00939,15.8769,0,-20.6156,-135.047,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
16,1,1,1,7.94852,-8.24078,0,-141.204,-139.743,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
17,1,1,1,-14.5335,49.6839,0,148.419,-27.3326,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
18,1,1,1,-41.2644,10.2327,0,-48.8365,106.322,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
19,1,1,1,-54.4681,20.8098,0,4.04899,172.341,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
20,1,1,1,9.97141,15.0358,0,-24.821,-149.857,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
21,1,1,1,-19.5247,5.31498,0,-73.4251,-2.37675,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
22,1,1,1,3.56865,42.7089,0,113.544,-117.843,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
23,1,1,1,-33.0995,41.6913,0,108.457,65.4974,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
24,1,1,1,-33.9716,17.4969,0,-12.5155,69.858,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
25,1,1,1,6.11352,32.0766,0,60.3829,-130.568,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
26,1,1,1,-41.5036,39.6073,0,98.0367,107.518,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
27,1,1,1,-18.7484,59.6062,0,198.031,-6.25815,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
28,1,1,1,-49.1498,7.84342,0,-60.7829,145.749,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
29,1,1,1,16.1432,18.8075,0,-5.96247,-180.716,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
30,1,1,1,-20.8176,50.6122,0,153.061,4.08795,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
31,1,1,1,-2.19138,31.6154,0,58.077,-89.0431,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
32,1,1,1,-50.5448,30.1722,0,50.8611,152.724,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
33,1,1,1,-25.6304,-12.6614,0,-163.307,28.1519,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
34,1,1,1,5.32885,42.32,0,111.6,-126.644,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
35,1,1,1,-19.8033,39.0823,0,95.4113,-0.983415,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
36,1,1,1,-25.6457,33.6276,0,68.1379,28.2284,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
37,1,1,1,-40.1113,20.8779,0,4.38946,100.557,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
38,1,1,1,2.05866,25.1495,0,25.7473,-110.293,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
39,1,1,1,-51.2196,0.342669,0,-98.2867,156.098,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
40,1,1,1,-0.970747,29.1034,0,45.517,-95.1463,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
41,1,1,1,-5.88366,11.1664,0,-44.1679,-70.5817,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
42,1,1,1,-44.2019,-6.97835,0,-134.892,121.01,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
44,1,1,1,4.51114,36.0675,0,80.3377,-122.556,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
45,1,1,1,7.60465,-2.95834,0,-114.792,-138.023,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
46,1,1,1,-37.5244,15.9391,0,-20.3043,87.6218,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
47,1,1,1,-19.6,51.7271,0,158.636,-2.00015,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
48,1,1,1,-55.3241,24.381,0,21.9051,176.62,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
49,1,1,1,-13.7908,47.9822,0,139.911,-31.0459,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
50,1,1,1,-54.2948,22.7647,0,13.8233,171.474,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
51,1,1,1,-26.6616,13.4256,0,-32.872,33.3082,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
52,1,1,1,11.0916,17.07,0,-14.6499,-155.458,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
53,1,1,1,-20.7732,8.05971,0,-59.7015,3.86622,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
54,1,1,1,13.397,34.4381,0,72.1904,-166.985,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
55,1,1,1,-31.9138,-7.16742,0,-135.837,59.569,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
56,1,1,1,-51.049,12.516,0,-37.4202,155.245,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
57,1,1,1,-12.6156,40.9055,0,104.527,-36.922,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
58,1,1,1,17.9152,27.5118,0,37.5591,-189.576,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
59,1,1,1,-17.5292,-17.9838,0,-189.919,-12.3538,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
60,1,1,1,-31.9366,27.4807,0,37.4036,59.683,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
61,1,1,1,-39.6964,-3.80072,0,-119.004,98.4822,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
62,1,1,1,-30.8933,51.2683,0,156.342,54.4666,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
63,1,1,1,-4.22617,-6.00131,0,-130.007,-78.8692,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
65,1,1,1,-56.548,16.0992,0,-19.5038,182.74,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
66,1,1,1,-30.1834,16.5042,0,-17.4789,50.9168,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
67,1,1,1,6.92258,7.30401,0,-63.48,-134.613,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
68,1,1,1,-20.5745,47.1711,0,135.855,2.87252,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
69,1,1,1,-33.6321,38.0865,0,90.4326,68.1603,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
70,1,1,1,-51.6566,35.8098,0,79.049,158.283,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
71,1,1,1,-0.542445,32.6431,0,63.2155,-97.2878,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
72,1,1,1,-29.7792,3.08935,0,-84.5533,48.8961,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
73,1,1,1,10.8524,34.6433,0,73.2165,-154.262,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
74,1,1,1,-45.6511,39.7867,0,98.9336,128.256,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
75,1,1,1,-10.4019,22.4043,0,12.0213,-47.9903,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
76,1,1,1,-0.51627,17.9904,0,-10.0481,-97.4186,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
77,1,1,1,2.49415,9.707,0,-51.465,-112.471,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
78,1,1,1,-17.1083,40.5301,0,102.651,-14.4586,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
79,1,1,1,-48.581,38.8178,0,94.089,142.905,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
80,1,1,1,-56.5583,28.9382,0,44.691,182.791,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
81,1,1,1,2.70453,37.0837,0,85.4186,-113.523,0,1.875e+15,0.75,0.2,0,CIRCLE,40,1
